country_code,country_name,year,mean_ppp_income,median_ppp_income,mmr
AR,Argentina,2023,43246.908904109594,26713.65050124533,1.6189067421576666
AU,Australia,1995,64058.46845637585,52997.51342281879,1.2087070565992746
AU,Australia,1996,66238.09060402685,54728.411073825504,1.2103053844314142
AU,Australia,1997,68656.38255033558,57868.39932885906,1.1864226995491913
AU,Australia,1998,71158.62416107382,59158.87718120806,1.2028393294739121
AU,Australia,1999,73557.41812080538,60658.95838926176,1.212638991404557
AU,Australia,2000,74930.67214765101,62196.86208053692,1.2047339631157832
AU,Australia,2001,75820.9899328859,62478.319127516785,1.2135568144548998
AU,Australia,2002,77847.06543624161,63849.40671140939,1.2192292684581976
AU,Australia,2003,79570.92214765101,64057.11442953021,1.2421871146754149
AU,Australia,2004,81188.98422818794,64498.43691275168,1.2587744465499824
AU,Australia,2005,82002.66409395974,65024.34093959733,1.2611071932299012
AU,Australia,2006,82988.48590604027,65222.20939597316,1.2723961159028754
AU,Australia,2007,84435.21845637583,65701.26409395973,1.2851384158396797
AU,Australia,2008,85157.09530201342,65987.86644295302,1.2904962668497904
AU,Australia,2009,84386.92483221476,64128.155704697994,1.3159106776874392
AU,Australia,2010,84904.43389261745,64983.44932885907,1.306554742315156
AU,Australia,2011,86590.82919463086,66317.79765100671,1.3056951868382258
AU,Australia,2012,87664.75302013423,67083.18389261745,1.30680668288587
AU,Australia,2013,88347.36308724832,68238.52986577182,1.2946844438329994
AU,Australia,2014,88668.89932885907,67846.6744966443,1.306901185455223
AU,Australia,2015,88884.09932885904,67849.20201342282,1.3100242403923161
AU,Australia,2016,89936.99060402685,70147.70771812082,1.2821087606372916
AU,Australia,2017,90137.92818791946,69672.5345637584,1.2937368900428456
AU,Australia,2018,90811.24060402685,71422.20805369127,1.2714706402770408
AU,Australia,2019,89879.76040268457,72085.95201342282,1.2468415536212718
AU,Australia,2020,91237.39798657718,73174.7701342282,1.2468422903032808
AU,Australia,2021,93382.08624161074,74894.92583892618,1.2468412939274982
AU,Australia,2022,92956.01912751677,74553.16946308725,1.2468419491345857
AU,Australia,2023,93530.9389261745,75014.26073825503,1.2468421071631852
BR,Brazil,1995,44570.978273809524,17785.143154761907,2.5060792531139007
BR,Brazil,1996,44344.48988095238,17694.755952380954,2.5060808976563202
BR,Brazil,1997,44625.09851190477,17806.75922619048,2.5060763693749184
BR,Brazil,1998,43291.06666666668,17274.443452380954,2.5060759141678646
BR,Brazil,1999,41691.557440476194,16636.128869047618,2.5060852659085553
BR,Brazil,2000,42840.171428571426,17094.469642857144,2.5060836822435157
BR,Brazil,2001,42002.748809523815,16760.30119047619,2.5060855608842694
BR,Brazil,2002,42208.50178571429,15874.3625,2.6589100372197176
BR,Brazil,2003,41508.86160714286,16592.656547619048,2.501640499097726
BR,Brazil,2004,43083.232142857145,17350.17976190476,2.4831576810203217
BR,Brazil,2005,43441.09821428572,17006.484226190478,2.55438441223408
BR,Brazil,2006,44214.3130952381,17414.86785714286,2.5388830657766497
BR,Brazil,2007,46070.65327380952,18921.748214285715,2.4347989811547475
BR,Brazil,2008,47553.51577380952,19175.616964285713,2.4798949552641356
BR,Brazil,2009,46467.34821428572,19068.337202380953,2.436885173631375
BR,Brazil,2010,48717.50119047621,19701.04761904762,2.47283810143043
BR,Brazil,2011,50172.34285714286,19989.101785714283,2.509984860500325
BR,Brazil,2012,50347.5130952381,20743.42261904762,2.4271555384021615
BR,Brazil,2013,51770.65119047619,21675.07529761905,2.3884877205553727
BR,Brazil,2014,50982.46517857143,21225.94136904762,2.4018941865596486
BR,Brazil,2015,48257.639285714286,19473.91875,2.4780651447318114
BR,Brazil,2016,45731.6011904762,20620.77142857143,2.2177444403031434
BR,Brazil,2017,45859.69642857143,20845.018154761907,2.2000314937646186
BR,Brazil,2018,45667.31339285714,20550.158928571425,2.2222365068605225
BR,Brazil,2019,45748.17351190476,21671.232440476193,2.111009313270949
BR,Brazil,2020,43403.87053571428,18782.124404761907,2.310913802951381
BR,Brazil,2021,44815.40000000001,20301.41398809524,2.207501409817059
BR,Brazil,2022,45966.73601190476,20703.232738095237,2.220268524891917
BR,Brazil,2023,46901.35089285716,21124.185714285715,2.2202678733854837
CA,Canada,1995,64794.73452380952,52196.99484126984,1.2413499037798859
CA,Canada,1996,65194.07142857143,51858.71666666666,1.2571477973051417
CA,Canada,1997,67324.9357142857,52732.005952380954,1.2767376188018096
CA,Canada,1998,69070.23333333332,54053.52182539683,1.2778118982967166
CA,Canada,1999,72017.81150793651,55438.76507936507,1.2990515103436593
CA,Canada,2000,74981.40158730159,56423.92420634922,1.3288937740857123
CA,Canada,2001,74363.98253968255,56054.2626984127,1.3266427736242141
CA,Canada,2002,76565.5126984127,58159.40119047619,1.316476977602558
CA,Canada,2003,76815.61865079367,57715.65793650793,1.330932045083802
CA,Canada,2004,78852.86666666667,58737.21746031745,1.3424685416863549
CA,Canada,2005,80596.66984126983,58767.96031746031,1.371438950848258
CA,Canada,2006,82207.04047619048,59647.01388888888,1.3782255827479757
CA,Canada,2007,82907.29444444444,60155.01825396826,1.3782274006537316
CA,Canada,2008,81582.78968253969,60369.68452380952,1.3513867154691495
CA,Canada,2009,77825.11587301586,59026.499206349195,1.318477580737917
CA,Canada,2010,79371.4388888889,59950.706349206346,1.3239450162031268
CA,Canada,2011,80621.32817460317,60412.809920634914,1.3345071729078062
CA,Canada,2012,81325.10476190476,61260.58690476191,1.3275273527551397
CA,Canada,2013,82237.99682539683,62068.12063492065,1.3249635398035273
CA,Canada,2014,83835.2376984127,62201.553174603185,1.3477997480719264
CA,Canada,2015,83329.58174603175,63497.55674603174,1.3123273715762207
CA,Canada,2016,83125.80357142857,64251.29047619047,1.2937608405271237
CA,Canada,2017,85658.99365079367,65734.84682539683,1.3030987031630092
CA,Canada,2018,86547.97460317462,66809.45912698413,1.295444922532207
CA,Canada,2019,86960.65476190475,67170.90119047619,1.2946179554046902
CA,Canada,2020,81186.76190476191,61519.76626984127,1.3196857990106174
CA,Canada,2021,84797.23293650793,63996.16746031746,1.3250361123435825
CA,Canada,2022,86005.38452380954,64907.885317460314,1.3250375374758045
CA,Canada,2023,85587.04682539683,64592.13055555557,1.3250382993913412
CN,China,1995,7718.575641025642,5278.646011396011,1.4622264164640124
CN,China,1996,7842.5762108262115,5534.655840455841,1.4169943781328755
CN,China,1997,8253.969943019942,5879.106125356126,1.4039498126120251
CN,China,1998,8061.378205128206,5734.33660968661,1.405808335616484
CN,China,1999,8385.289458689458,5853.968803418803,1.4324110257971185
CN,China,2000,8724.719943019942,5886.846581196582,1.4820702090127382
CN,China,2001,9173.972934472935,6080.587891737891,1.5087312440526082
CN,China,2002,10079.759544159544,6137.606695156695,1.642294797435241
CN,China,2003,10852.808831908833,6508.228917378917,1.6675517978368262
CN,China,2004,11904.207977207978,7091.598717948719,1.6786353050516838
CN,China,2005,12670.398148148148,7430.032905982907,1.705295024729369
CN,China,2006,14070.84586894587,8282.134472934473,1.6989395565754897
CN,China,2007,15644.150997150997,9269.157549857551,1.6877640619444878
CN,China,2008,16424.28931623932,9735.692450142451,1.687018093510031
CN,China,2009,17279.456410256415,10383.285042735044,1.6641608449675056
CN,China,2010,18530.229772079772,11116.5207977208,1.6669091084576564
CN,China,2011,19692.7925925926,11898.383475783476,1.6550813505610167
CN,China,2012,21016.103988603987,13271.433048433048,1.583559507997921
CN,China,2013,22233.424786324787,13024.121652421652,1.7070959086281872
CN,China,2014,23833.285042735042,14466.145584045586,1.6475214426861764
CN,China,2015,25168.130484330486,15250.997150997153,1.6502613065326632
CN,China,2016,26572.754985754986,17944.369230769233,1.4808408500751673
CN,China,2017,28162.384045584047,18676.68532763533,1.5078898397411566
